"x","y","name"
7.2876502,48.0644824,"Oberhengst"
7.2909355,48.0618493,"Schoflit"
7.2892258,48.0642102,"Unterhengst"
7.7231691,48.3499626,"Am Rheindamm"
7.7284965,48.3474958,"Eichelshollen"
7.7340321,48.3446626,"Graskopf"
7.7315896,48.3425754,"Hebammenkopf"
7.7195023,48.3507346,"Im Eichenfeld"
7.7200155,48.352513,"Im Schoelli"
7.717525,48.3608571,"Muehlfeld"
7.7181762,48.358589,"Neudorfer Waeldel"
7.7170416,48.3553913,"Niederfeld"
7.7265764,48.3463307,"Oberfeld"
7.7161536,48.3491446,"Rappenkopffeld"
7.7363575,48.3465148,"Rundkopf"
7.7162152,48.3542967,"Schoelli"
7.7338654,48.3533249,"Steinsporenkopf"
7.7324478,48.3508185,"Weidenkopf"
7.7204993,48.3583122,"Wolfsschollen"
7.2227322,48.0834611,"Abholdertal"
7.2375138,48.0798857,"Eichtal"
7.2353383,48.0854847,"Rotenbuch"
7.2329941,48.0883937,"Schellenkoenig"
7.2042594,48.0818794,"Bosch"
7.2137575,48.084339,"Butzental"
7.5353969,48.3134286,"Adelheid"
7.5217455,48.3119196,"Aumatt"
7.5290297,48.3022385,"Beldenschlag"
7.5357614,48.3224377,"Bergmatt"
7.5229151,48.3078975,"Bleich"
7.5416015,48.3140898,"Bornmatt"
7.5291589,48.3117533,"Buechelgarten"
7.5315551,48.2902222,"Dachsbau"
7.5414435,48.3247271,"Dicheck"
7.526282,48.3156552,"Eschgiessen"
7.532942,48.3022485,"Fackelterweg"
7.5307725,48.3118453,"Galgenmatt"
7.5271051,48.2900388,"Hambach"
7.5308931,48.2950162,"Hanfloch"
7.533816,48.2980025,"Hanflochmatt"
7.529512,48.3142236,"Hinter der Muehle"
7.5249996,48.3178293,"Holzgiessen"
7.521259,48.3094567,"Ill"
7.5393213,48.318281,"Kesselbuehl"
7.5399137,48.295028,"Kirschbaumrain"
7.5407542,48.3011522,"Kirschbaumrainmatt"
7.5349054,48.3081797,"Kirzbruehli"
7.5441104,48.3029084,"Kochenwaeldel"
7.5477115,48.3073172,"Langfeld"
7.531159,48.3207795,"Langmatt"
7.541816,48.3060684,"Leimenloch"
7.5218905,48.2913561,"Obertrieb und Halselrain"
7.5266133,48.2966907,"Ochsenpferch"
7.5267502,48.3006937,"Postmatt"
7.5293878,48.3089247,"Postmatt"
7.5354286,48.3007582,"Reihernest"
7.5257272,48.3089955,"Schafweide"
7.5193883,48.293061,"Schlag"
7.5425483,48.3217004,"Schwarzmatt"
7.5288198,48.2919458,"Spitalschlag"
7.5140651,48.2848911,"Stockmatt"
7.5336528,48.3183644,"Testamentsmatt"
7.5403237,48.3031912,"Totenkopf"
7.5436656,48.3103736,"Urloose"
7.5391871,48.32212,"Viehweide"
7.5300789,48.3049733,"Vierackerwald"
7.5293323,48.3104389,"Weihergarten"
7.5384131,48.2892602,"Willerfeldschlag"
7.5438714,48.2906992,"Willerhof"
7.5190773,48.2970634,"Woerth"
7.5277006,48.3047381,"Woerth"
7.5184822,48.2857413,"Woogmatt"
7.2283604,48.0983038,"Belvédère"
7.2326097,48.0807999,"Engelhof"
7.2455395,48.0797511,"Esenberg"
7.2442015,48.0810829,"Kappellenrain"
7.2103592,48.0945954,"Ober Obschel"
7.2419101,48.0849118,"Rotenbach"
7.2467678,48.0886197,"Rupental"
7.4969756,48.2976928,"Bashmatt"
7.4851023,48.2984888,"Boedel"
7.5045755,48.3016707,"Bruehli"
7.4786303,48.2974759,"Egert Pfaehl"
7.5000583,48.2991724,"Gaensweid"
7.5000647,48.3106813,"Hayen"
7.4895706,48.3082867,"Heilbronnweg"
7.4912242,48.3047155,"Lerchenbuehl"
7.4926876,48.2998943,"Obericht"
7.4889328,48.2955486,"Rain"
7.4926901,48.3017005,"Scherweiller Strasse"
7.5052626,48.3042201,"Schluchgaerten"
7.492471,48.3072138,"Straegen"
7.4861056,48.297669,"Tiefes Loch"
7.5070524,48.3049401,"Welschmatt"
7.4979174,48.3204495,"Brand"
7.5110342,48.3084257,"Muehlmatten"
7.5105439,48.3146767,"Sand"
7.5057084,48.3202157,"Vogelgesang"
7.5845986,48.3677091,"Askanien"
7.5869639,48.3653803,"Feldgiessen"
7.5805638,48.3696089,"Hairygewann"
7.5902111,48.3622491,"Hohwoert"
7.5832435,48.3659003,"Kienzel"
7.5881599,48.3638983,"Niedermatt"
7.5829714,48.3630721,"Auf das Unterdorf"
7.5784698,48.363723,"Saustallen"
7.5841794,48.3547424,"Au"
7.5851235,48.3593417,"Bruehly"
7.5842592,48.356682,"Fossmatt"
7.5876906,48.3577236,"Gerbermatt"
7.5901127,48.3569196,"Ziegelfurt"
7.5043864,48.3175442,"Allmend"
7.5183818,48.3149797,"Aumatten"
7.5085854,48.3001738,"Buergelen"
7.5117707,48.3109429,"Eich"
7.4970763,48.3144815,"Epfiger Pfad"
7.5044636,48.3152424,"Fisselsgraben"
7.5131503,48.3183026,"Kirchhoeffel"
7.5091561,48.3194705,"Kogenheimer Kreuz"
7.51603,48.3084866,"Kritt"
7.5107087,48.3087738,"Muehlmatten"
7.5215953,48.3038132,"Neuland"
7.5066837,48.309551,"Niedericht"
7.511742,48.3017304,"Rischmatt"
7.5129624,48.3043164,"Rittwald"
7.281159,48.0689017,"Beerland"
7.2551275,48.0638567,"Fllixburg"
7.277353,48.0687695,"Lochschleif"
7.2728375,48.0671526,"Vorderwald"
7.275759,48.0688263,"Zanker"
7.2648072,48.0511857,"Repos des Chasseurs"
7.2796976,48.0652744,"Saint-Joseph"
7.0662286,48.0562066,"Altenbach"
7.0607504,48.0564394,"Altenberg"
7.0584106,48.0530532,"Baermatt"
7.0777447,48.0711507,"Bornmessmiss"
7.0595909,48.0601279,"Erdbruch"
7.0577513,48.0400388,"Germanien"
7.0650941,48.0537035,"Heitzen"
7.0416723,48.0394255,"Hinter-Schallern"
7.0584358,48.0540263,"Hintere Langmatt"
7.0616729,48.0536338,"In der Ah"
7.0619076,48.0470707,"Lichtern"
7.0631529,48.0547442,"Litzelbuhl"
7.0341536,48.0366811,"Naechstebuehl"
7.0752498,48.0696095,"Obere Eckmatten"
7.0590011,48.0428902,"Redliswassen"
7.0295569,48.0427744,"Rotried"
7.0259474,48.03727,"Schaefferthal"
7.0689988,48.0586408,"Schatteler"
7.0372947,48.0474358,"Stolz-Ablass"
7.0261423,48.055956,"Trois Fours"
7.0407012,48.0375793,"Vorder-Schallern"
7.0215286,48.0435836,"Frankenthal"
7.0161014,48.0470744,"Martinswand"
7.0703168,48.0437315,"Wida"
7.4230357,47.6290525,"Die Laenge"
7.4214296,47.6236074,"Flaeschenmaettlein"
7.4232888,47.6255326,"Hinter den Gaerten"
7.4332895,47.6237949,"Hintere Matten"
7.4268117,47.6202632,"Kaebelyberg"
7.432476,47.6271335,"Kirchberg"
7.4356316,47.6281639,"Kirchberg"
7.4267639,47.6270406,"Magweg"
7.4200085,47.6210909,"Muehlengut"
7.4347664,47.6261331,"Niedere Matten"
7.4283405,47.628038,"Riebetschymatten"
7.302025,48.0967495,"Ingersheim"
7.2590849,48.0151345,"Langenberg"
7.2483235,48.0199718,"Truchsess"
7.5767364,48.362432,"Kapellengewann"
7.5739612,48.3608984,"Pfahlaecker"
7.5711222,48.3586664,"Mittelgewann"
7.2525673,48.0684916,"Rocher Jeannette"
7.2544336,48.0613037,"Vallée du Wilsbach"
7.2396852,48.0565326,"Aspach"
7.2419424,48.0490983,"Hinter-Aspach"
7.2314151,48.0557362,"Hinterlach"
7.2274326,48.0503891,"Holzwinkel"
7.2373716,48.0611356,"Vor Aspach"
7.2462957,48.052557,"Vorder-Aspach"
7.2383714,48.0597568,"Vorderlach"
7.4483006,47.6188141,"Am Winzerhaus"
7.4393836,47.614657,"Auf die Holzgass"
7.4534043,47.6103222,"Bannholz"
7.455412,47.6096774,"Bannholzacker"
7.4527374,47.6114606,"Bannholzmatten"
7.4436255,47.6164771,"Baselboden"
7.4471966,47.6057333,"Breite Hurst"
7.4487941,47.6135163,"Ebene"
7.4519492,47.6060948,"Eichmattenboden"
7.4500864,47.6078714,"Eichmattenhag"
7.4362998,47.6142765,"Fatsnachtsberg"
7.443413,47.6250425,"Fronacker"
7.4451965,47.6189571,"Geisswinkel"
7.4384304,47.6099038,"Grosse Aecker"
7.430756,47.612186,"Helfrantzkircher Weg"
7.4545474,47.608603,"Hinten am Bannholz"
7.4388298,47.6244198,"Hinter dem Hiberg"
7.4464172,47.6206549,"Im Loehly"
7.4431484,47.604863,"Im Wasen"
7.4332025,47.6198853,"Kappeliberg"
7.441097,47.6305856,"Kromen"
7.4430325,47.6112335,"Lerchenberg"
7.4391296,47.6326956,"Loch"
7.4378578,47.6072362,"Lutterbach"
7.4416237,47.6183261,"Muhrrain"
7.4424714,47.622367,"Niedere Matten"
7.4481283,47.6095112,"Niederecken"
7.4527374,47.6127916,"Niederried"
7.4328416,47.6190486,"Obere Reben"
7.435017,47.6008445,"Oberholz"
7.4332858,47.6090617,"Oberried"
7.4393131,47.628344,"Rebgasse"
7.4392156,47.6037018,"Renlisberg"
7.4442032,47.6082412,"Richtjuchert"
7.4398501,47.6059045,"Schlangenjucherten"
7.4410069,47.6264897,"Stetten Matten"
7.4428265,47.6283139,"Strueth"
7.4351706,47.6120317,"Talmattenweg"
7.4425757,47.633039,"Uffen-Feld"
7.441086,47.6009894,"Ungeheuerer Berg"
7.436939,47.604778,"Unten am Oberholz"
7.4494878,47.6170054,"Unter am Berg"
7.4432674,47.6127814,"Wannenboden"
7.4320679,47.6059023,"Wuestenmatten"
7.5607764,48.3416361,"Bergmatt"
7.5437237,48.3477617,"Bohland"
7.5590256,48.3405382,"Brueckwoert"
7.5537661,48.3432757,"Dorfwoert"
7.5588703,48.3447148,"Hintere Buen"
7.5488379,48.3511435,"Kerfelder Weg"
7.5421123,48.349545,"Krumme Laender"
7.5522462,48.3503108,"Mittelfeld"
7.5594252,48.3496984,"Niederfeld"
7.5480082,48.3459064,"Oberfeld am Dorf"
7.5534503,48.3408745,"Stoeck"
7.5205438,48.3518936,"Altwald"
7.5692952,48.3472714,"Au"
7.5638777,48.3544171,"Bachaecker"
7.5346483,48.3505708,"Baholz"
7.5705306,48.3434078,"Blumenherrenmatt"
7.5686938,48.3368949,"Bruchmaettel"
7.5638422,48.329018,"Bruchmatt"
7.5584234,48.3386287,"Entenloch"
7.5374598,48.3613311,"Erlen"
7.5652942,48.3308939,"Erlenbruch"
7.5690457,48.3298071,"Foerstermatt"
7.5654395,48.3430976,"Frottbaum"
7.5454214,48.351904,"Gaenslach"
7.5608664,48.3400001,"Gaensweid"
7.5382695,48.3555637,"Grubeck"
7.5621706,48.3281653,"Gruet"
7.5360074,48.3545441,"Habereck"
7.5489919,48.3555135,"Handwerksgewann"
7.5597576,48.334209,"Hinterwald"
7.5413805,48.3520821,"Hohlweg"
7.5462908,48.3573435,"Kaeferloch"
7.5657251,48.3392476,"Kammerholz"
7.5664273,48.351958,"Lange Graeben"
7.5584264,48.3520907,"Lehpfad"
7.5263914,48.3575479,"Mattenschlag"
7.5554402,48.3557709,"Moenchgruet"
7.5631477,48.346232,"Niedermatt"
7.5589172,48.3314028,"Pfaffenwinkel"
7.5392626,48.3536649,"Reiheraecker"
7.5751694,48.3242116,"Riedwald"
7.5337391,48.3561219,"Risch"
7.5358421,48.3481871,"Rohraecker"
7.5642152,48.3344438,"Rosslager"
7.5693861,48.3327108,"Rustloch"
7.523163,48.3545042,"Schmittwaeldel"
7.54872,48.3540543,"Schupose"
7.5396915,48.3499381,"Seffel"
7.5708695,48.3407195,"Steinhurst"
7.569147,48.350408,"Stockmatt"
7.5206727,48.3560896,"Stotzenmatt"
7.565156,48.3269554,"Tiergarten"
7.5629558,48.33301,"Unterwald"
7.5614323,48.3370952,"Weid"
7.613437,48.3415367,"Hirzfeld"
7.6213424,48.3372576,"Aeussere Strengen"
7.6192548,48.3366363,"Feldlach"
7.6129552,48.3344499,"Grabenteiler"
7.6184087,48.3401755,"Holzaepfelacker"
7.6198325,48.3391629,"Innere Strengen"
7.6138452,48.3392041,"Kappelrain"
7.616956,48.3335849,"Kleinfeld"
7.6119688,48.3376792,"Krautlaender"
7.6147675,48.3345378,"Kreuzel"
7.6116884,48.338399,"Kuntzengaerten"
7.6121104,48.3365106,"Neulaender"
7.6166684,48.3384626,"Obsgass"
7.6067699,48.3368385,"Rossfeld"
7.6144714,48.3366431,"Rossfelder Muehle"
7.6223007,48.3400975,"Sechsackern"
7.6200089,48.3413009,"Sutt"
7.6192212,48.3344295,"Thiergarten"
7.6117974,48.3392872,"Ulrischszweitlen"
7.6121951,48.3330536,"Woertel"
7.6134652,48.3376068,"Zaungaerten"
7.6182875,48.3417969,"Zembsmatten"
7.614697,48.3373914,"Zinken"
7.1679339,48.071954,"Gruholtz"
7.1723516,48.0742136,"Mittelbuehl"
7.1802737,48.0753009,"Wasen"
7.1725223,48.0781933,"Zwergberg"
7.1820161,48.0574272,"Altenbach"
7.1939478,48.0595822,"Am Viehweg"
7.1886157,48.0575265,"Aschkirschenbach"
7.2036773,48.056655,"Bodenreben"
7.2004516,48.058691,"Bonnettler"
7.2099199,48.0560488,"Bruennle"
7.204474,48.056375,"Die Graebert"
7.1966653,48.0618825,"Doelchle"
7.1984041,48.0596323,"Doelchler"
7.2092816,48.0581529,"Eckle"
7.2025,48.0628177,"Frohntal"
7.2078041,48.0565808,"Gruben"
7.205729,48.0555697,"Herrenreben"
7.1947359,48.0615283,"Hinteres Wolfrod"
7.2053772,48.0577391,"Hochstuck"
7.20236,48.0584645,"Hornbeil"
7.2011238,48.0575257,"In der Binn"
7.2084613,48.0562204,"Junkeren"
7.1839824,48.0652411,"Krizle"
7.1878666,48.0675831,"Laderskopf"
7.1956073,48.058191,"Luegenbrach"
7.1976507,48.0557034,"Luegnebarcah"
7.207649,48.055546,"Oben am Weg"
7.2070429,48.0569603,"Obere Gruben"
7.1969913,48.0583666,"Obertormatten"
7.2068497,48.0555803,"Rebgarten"
7.2089764,48.0568725,"Rotschatz"
7.2075045,48.0613758,"Saint-Joannesgut"
7.1998654,48.0591139,"Sittweg"
7.2021174,48.0560737,"Stapfler"
7.1982266,48.0584051,"Untere Doelchler"
7.2064452,48.0576378,"Unteres Hochstuck"
7.1930848,48.0597402,"Viehweg"
7.1929137,48.0609224,"Vordere Waldmatten"
7.1883024,48.0651957,"Waldmatten"
7.1967467,48.0608267,"Wolfrod am Wald"
7.2064397,48.0588448,"Zeyerdepflein"
7.217007,48.057509,"Aeussere Feldaecker"
7.20984,48.0578249,"Bayonler"
7.1865867,48.0487641,"Bodenreben"
7.2141741,48.0445845,"Boedler"
7.2067883,48.0539753,"Breulacker"
7.2095657,48.0518334,"Eichholtzreben"
7.1940516,48.0416639,"Eselfahrt"
7.1882665,48.0410371,"Estenbach"
7.2074122,48.0508812,"Feldreben"
7.2229276,48.0517321,"Geisenrain"
7.2173188,48.0488799,"Gigerburgermatten"
7.1839392,48.0473294,"Grabenaecker"
7.2041138,48.0471728,"Herbstmatten"
7.1792827,48.0542918,"Hintere Altenbach"
7.1985687,48.0498163,"Hintere Gaerten"
7.2114249,48.058109,"Holder"
7.1930102,48.0497262,"Huettwasen"
7.1845415,48.0508295,"Im Altenbach"
7.185599,48.0520694,"Im Baerental"
7.1838667,48.0482295,"Im Loegele"
7.1816391,48.0499345,"Im Regele"
7.180468,48.0514438,"Im Scheibhutte"
7.1960194,48.0513599,"Im Schlittweg"
7.1925185,48.0508212,"Im Zingle"
7.1830367,48.0501839,"In der Wan"
7.2059456,48.045607,"Kappelmatt"
7.184827,48.0456442,"Lachmatten"
7.2135439,48.0587922,"Leimaecker"
7.2083188,48.0543777,"Leimengrube"
7.1966285,48.0527675,"Lisenberg"
7.1923125,48.046188,"Miermatten"
7.213162,48.0558363,"Mittlere Feldaecker"
7.2002864,48.0500758,"Mittlere Gaerten"
7.211894,48.0455995,"Mittlere Hartaecker"
7.2110121,48.0512027,"Muehlmatten"
7.1947924,48.0535973,"Neuberg"
7.2024277,48.0480879,"Neulander"
7.1943329,48.0446226,"Neumatten"
7.188176,48.0509114,"Neunerg"
7.2002619,48.0509425,"Obere Gaerten"
7.210408,48.0574532,"Obere Hagenaecker"
7.2126231,48.0496446,"Obere Hartaecker"
7.2002902,48.0545827,"Obertorgaerten"
7.199527,48.0559574,"Obertormatten"
7.2070538,48.0549137,"Rebgarten"
7.1918224,48.0485166,"Rinnfeld"
7.2198785,48.0449674,"Schaenzle"
7.2180304,48.0554954,"Sigolsheimermatten"
7.2228753,48.0436083,"Stauffen"
7.2157817,48.0455675,"Tiefe Aecker"
7.2045967,48.0496689,"Tormatten"
7.2005039,48.0489359,"Untere Gaerten"
7.2193749,48.0535899,"Untere Gehrwasen"
7.2124899,48.0574122,"Untere Hagenaecker"
7.2133663,48.0468802,"Untere Hartaecker"
7.1776842,48.053415,"Untere Sonnenburg"
7.2112375,48.0544609,"Vordere Feldaecker"
7.1933617,48.0511343,"Zingler"
7.1976425,48.0366909,"Baechle"
7.2024861,48.0392679,"Dreylmatten"
7.1920879,48.036494,"Estenbach"
7.1985647,48.0351168,"Hagel"
7.197958,48.0399929,"Im Eck"
7.1977637,48.0381344,"Wann"
7.5507432,47.5753462,"Bourgfelden"
7.4623538,48.0414183,"Lindenkuppel"
7.6191615,48.3017957,"Aeckerle"
7.6243413,48.3107921,"Allmendwald"
7.6150687,48.3021238,"Amtsschreibersmatt"
7.6167708,48.3172262,"Bruehli"
7.6174184,48.3227884,"Bruehlmatt"
7.5983409,48.3193768,"Das Hinter Ried"
7.6081741,48.3089494,"Das Kleine Ried"
7.6168166,48.3120568,"Donnerschlag"
7.6105049,48.316099,"Feldel"
7.6169228,48.3132034,"Feldlach"
7.6104865,48.310925,"Gaensacker"
7.6081532,48.3114443,"Gaensweid"
7.6055807,48.3185216,"Grosse Nachtweid"
7.6058361,48.3128372,"Grossried"
7.6227156,48.3097925,"Hasenwinkel"
7.6264306,48.3080732,"Hobelmatt"
7.6233426,48.3034654,"Holdergewann"
7.6156801,48.3139079,"Kirchweg"
7.623729,48.3118617,"Kirchwegacker"
7.6116635,48.3221296,"Kleiner Allmend Platz"
7.6246016,48.3085155,"Kohlwaeldel"
7.6314073,48.3152342,"Kreuzhurst"
7.6296705,48.3147551,"Krummacker"
7.6248696,48.3061966,"Langacker"
7.6237166,48.3205391,"Langmatt"
7.6264985,48.3070028,"Langwaeldel"
7.6242956,48.3236767,"Loechli"
7.6247642,48.3216571,"Loechliwald"
7.6140058,48.323058,"Lohr"
7.6131206,48.3163439,"Maiergarten"
7.6296451,48.3071947,"Maiholz"
7.6278562,48.3079763,"Matzwaeldel"
7.6263749,48.31505,"Messacker"
7.6014876,48.3187261,"Nachtweid"
7.6287524,48.3108521,"Neunkircher Feld"
7.6167062,48.304454,"Oberhoelzel"
7.6261587,48.3094057,"Offenmatt"
7.6057345,48.3160327,"Peteruntz"
7.6273834,48.3178416,"Rennacker"
7.6297652,48.3206796,"Rennmatten"
7.6158453,48.30809,"Schlittweg"
7.6227026,48.3191593,"Schopfwaeldel"
7.621158,48.3154703,"Steinbreit"
7.6054719,48.320112,"Stockplatz"
7.6227512,48.3070035,"Stockwald"
7.6191475,48.3106425,"Teich"
7.6216349,48.3057638,"Untere Stockmatt"
7.6066409,48.314712,"Weihermatt"
7.6194168,48.3323078,"Aespelheck"
7.624515,48.3263723,"Bangersheck"
7.6153315,48.3271169,"Baumgarten"
7.5943551,48.3237344,"Baurenmatten"
7.6228351,48.3257944,"Beckstoffel"
7.6317514,48.3298193,"Brueckeltage"
7.6217498,48.329697,"Feldlachheck"
7.6017894,48.3235186,"Fitzmatten"
7.6208001,48.3289108,"Fuchsenheck"
7.6370417,48.3279139,"Geisenrieth"
7.5969317,48.3230461,"Grossrieth"
7.6097178,48.3419595,"Grundlach"
7.6187061,48.3258378,"Heilig Stoeckelmatt"
7.6298519,48.3266002,"Heiligematten"
7.6043285,48.3427947,"Hirtzwald"
7.5996672,48.3364764,"Kleinmetzmaettel"
7.5979526,48.3249749,"Kleinrieth"
7.6348342,48.3252687,"Koenigsherberg"
7.6128516,48.3307891,"Loehl"
7.5984481,48.3311989,"Mittelwald"
7.6285699,48.3348158,"Moersch"
7.6239308,48.3323517,"Muellersplatz"
7.6272126,48.3310295,"Neuentage"
7.6117295,48.3305168,"Neumatten"
7.6096806,48.328964,"Niederbreit"
7.6163183,48.3260441,"Ober Baumgarten"
7.6035867,48.3276253,"Oberbreit"
7.601137,48.3400474,"Pferchen"
7.611258,48.3313972,"Platz"
7.6083684,48.3327518,"Platzfeld"
7.6339997,48.3294068,"Rain"
7.6213543,48.3277421,"Rosenackern"
7.6319585,48.3250226,"Schemmeltage"
7.6188064,48.330674,"Schlupf"
7.6054494,48.3239835,"Seefeld"
7.6087027,48.3236342,"Seewald"
7.6089083,48.326365,"Seewaldmatten"
7.6197821,48.3302397,"Spitalacker"
7.6201817,48.3305856,"Spitalhecken"
7.6196146,48.3282562,"Steinbeisser"
7.6230733,48.3342059,"Stockplatz"
7.6243866,48.3364535,"Strengen"
7.6176411,48.3274521,"Stumpfmatt"
7.6145883,48.3288654,"Unterer Baumgarten"
7.6288268,48.3305122,"Unterlitzelhoelzel"
7.6269411,48.3249185,"Waeselmatten"
7.6244855,48.329812,"Weiloch"
7.6086059,48.3216773,"Winkel"
7.615819,48.3313576,"Witternheimerweg"
7.5761727,48.3469768,"Baedelmatt"
7.5858087,48.3284984,"Baerenheck"
7.5905793,48.3319562,"Buchswillerheck"
7.5824261,48.3428275,"Diessenstueck"
7.5725307,48.3464922,"Eberrod"
7.5848519,48.3319137,"Engelhurst"
7.577748,48.3418281,"Erloch"
7.5911918,48.32608,"Haselheck"
7.5886958,48.3401841,"Heffbrueck"
7.5809427,48.3392481,"Heidelheck"
7.5805332,48.3443231,"Husaecker"
7.5848765,48.344301,"Kirchhoeffel"
7.5856501,48.3477324,"Kopperswoert"
7.591399,48.3468203,"Muenchbruch"
7.5737968,48.3394932,"Neumatt"
7.5843289,48.3302349,"Niederbaerenboden"
7.5819848,48.3286978,"Niederbaerenwieden"
7.5881083,48.333177,"Riedbrunnen"
7.5782483,48.3348815,"Riedwald"
7.5918993,48.3404483,"Rundheck"
7.5749024,48.3440473,"Schlangenbrueckelschlag"
7.5765444,48.3399144,"Schwarzenstock"
7.5921832,48.3294169,"Speckheck"
7.5798899,48.3481953,"Sprimbermatt"
7.582161,48.3264177,"Tierhurst"
7.5946556,48.3326512,"Totenkopf"
7.5754355,48.3492831,"Waesselmatt"
7.5830914,48.3442995,"Waldmatt"
7.5890187,48.3278501,"Weidgang"
7.5729913,48.3494935,"Willer"
7.2461802,48.083735,"Sandweg"
7.6170261,48.3434542,"Alte Wegmatten"
7.6289299,48.3456802,"Am Wilden Weg"
7.6273384,48.350725,"Anwaender neben Sieben Vierzel"
7.6193258,48.3473798,"Au"
7.6280831,48.3473178,"Auf dem Auweg"
7.619122,48.3435434,"Auf den Gemeindewald"
7.6292108,48.3464266,"Auf den Weg"
7.6304418,48.3453281,"Auf die Baumstuecker"
7.6293188,48.3519413,"Auf die Gaerten"
7.6214706,48.3460561,"Auf die Rebhurstau"
7.6251679,48.3533724,"Auf die Strasse"
7.6279912,48.3402665,"Augaerten"
7.6373315,48.3545443,"Bahloehl"
7.628938,48.3469304,"Baumstuecker"
7.6254828,48.3601096,"Beiml Unteren Pferdwald"
7.6226954,48.3463546,"Die Au"
7.6375548,48.3641372,"Die Gauchmatt"
7.6203581,48.3490833,"Die Krummen Aecker"
7.6286993,48.3502001,"Die Lehgaerten"
7.6175714,48.3458467,"Die Obere Au"
7.6300958,48.3457656,"Die Oberen Gaerten"
7.6234573,48.3493995,"Die Untere Au"
7.6173299,48.3425094,"Eichmaettel"
7.627891,48.3524878,"Erste Gewann Mitten im Feld"
7.6275808,48.3518969,"Erste Gewann"
7.6202546,48.3546638,"Galgenaecker"
7.6348912,48.3499835,"Gansmaettel"
7.6397539,48.3636074,"Gauchmatt"
7.6324701,48.3532367,"Gute Gewann"
7.624995,48.3469579,"Heiligenheck"
7.6337432,48.3500173,"Hinter den Gaerten"
7.6344826,48.3509373,"Hirschbuehl"
7.6121823,48.3449539,"Hirtzfeld"
7.6110656,48.3469084,"Hirtzmatt"
7.6409502,48.3658282,"Holzhurst"
7.6191014,48.3441364,"In der Oberen Au"
7.6338436,48.358358,"Lange Aeckern"
7.625261,48.3517604,"Mittlere Feldgewann"
7.6286593,48.3544483,"Moederfeld Esrte Gewann"
7.6295637,48.3569101,"Moederfeld"
7.6194995,48.351478,"Mollenkopf"
7.6177194,48.3521059,"Neben dem Mollenkopf"
7.6211743,48.346346,"Neben den Aeusseren Grube"
7.6290932,48.3514245,"Neben den Gaerten"
7.6280679,48.3484772,"Neumatt"
7.6298374,48.361941,"Oben am Wolfsloch"
7.6294627,48.3442003,"Oben an den Oberen Gaerten"
7.6278098,48.3501032,"Obere Gewann auf die Lehgaerten"
7.6210796,48.358393,"Pferch"
7.6243216,48.3572984,"Pferchwald"
7.6200583,48.3495924,"Roettel"
7.624803,48.345459,"Schlittweg"
7.6327039,48.3476876,"Schlossgarten"
7.6262292,48.3625964,"Spitalmatt"
7.6233803,48.3419897,"Sutt"
7.635082,48.3521335,"Tiergarten"
7.6276019,48.3455461,"Ueber den Schlittweg"
7.6230358,48.3497336,"Unterauwald"
7.6352792,48.3532603,"Wassergewann"
7.6167652,48.3443696,"Wegmatten"
7.624496,48.3437067,"Wilden Weg"
7.6373676,48.3615857,"Winkel"
7.6320185,48.3623171,"Wolfsloch"
7.6346197,48.3642764,"Zehn Tage"
7.6234319,48.3508252,"Zembsweg"
7.6378383,48.334366,"Acht Tage"
7.654599,48.3476463,"Auf den Obenheimer Bann"
7.6378785,48.3506526,"Auf die Lochaecker"
7.6403656,48.3537483,"Auf die Spitalheck"
7.6439587,48.3521324,"Bei dem Laemmelsweg"
7.6381263,48.3525553,"Bockhurst"
7.6414126,48.3558986,"Bolzenheimer Heck"
7.6353103,48.3391219,"Bullackerheck"
7.6389343,48.3544648,"Das Gemeinde Vierzel"
7.6435212,48.3551075,"Das Gemeinde Zweitel"
7.6432796,48.3367805,"Das Grosse Ried"
7.6381297,48.3516547,"Die Oberste Holzhurst"
7.6426275,48.3538563,"Die Vier Aecker"
7.6328488,48.3402709,"Die Zehn Aecker"
7.6453306,48.3534706,"Die Zwei Aecker"
7.6483376,48.3643386,"Fuchseggert"
7.6383206,48.3315323,"Geissenried"
7.6319938,48.3428809,"Gemeinde Strum"
7.6545265,48.3595326,"Gietzen Zembs"
7.6428363,48.3586759,"Gietzenfeld"
7.647841,48.3389245,"Grossried"
7.6439591,48.3447631,"Gruenwald"
7.6453334,48.3485683,"Hagenaecker"
7.6503383,48.3526058,"Hasenmatt"
7.6447565,48.3646139,"Hasenwinkel"
7.6471922,48.3513141,"Heidelmatt"
7.6419836,48.3309357,"Heidenstraessel"
7.6513787,48.3438163,"Heiligenlach"
7.63798,48.3421548,"Herrenholz"
7.6402885,48.3475233,"Hoellacker"
7.6326197,48.3352303,"Kaelbersmatt"
7.6478385,48.3620476,"Kirchstraeng"
7.6428777,48.361921,"Kleinfeld"
7.6479861,48.3435535,"Kleinried"
7.6300932,48.3425138,"Krautlaender"
7.6416392,48.3506546,"Laemmelsweg"
7.6331639,48.3376059,"Maily"
7.6423714,48.3650726,"Marvenwinkel"
7.6431215,48.3420556,"Mittelraine"
7.6471597,48.3594322,"Morgengabe"
7.6450376,48.354472,"Neben dem Bahloehl"
7.6374127,48.349997,"Neben den Hohen Weg"
7.6443646,48.3539374,"Neben den Vier Aeckern"
7.6489496,48.3479214,"Neun Tage"
7.6363609,48.3452214,"Niederwald"
