"lead_ppb","StreetAddress","City","State","ZIP","Latitude","Longitude","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips"
0,"816 S SAGINAW ST","FLINT","MI",48502,43.0129448943421,-83.6882913046095,"TwoThousandTen",29000,2162,NA,29000,0,22420,2099,2,28,49,26
0,"629 STOCKTON ST","FLINT","MI",48503,43.012315,-83.69206,"TwoThousandTen",29000,2162,NA,29000,0,22420,2091,2,28,49,26
0,"3842 WHITTIER AVE","FLINT","MI",48506,43.0370273251384,-83.6374235563928,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,27,49,26
0,"4406 HUCKLEBERRY LN","FLINT","MI",48507,42.9831372439564,-83.7025689622578,"TwoThousandTen",29000,2162,NA,29000,0,22420,5010,5,135,49,26
0,"4401 WARRINGTON DR","FLINT","MI",48504,43.0552294272019,-83.7262438600711,"TwoThousandTen",29000,2162,NA,29000,0,22420,1008,1,5,49,26
0,"1418 STOCKER AVE","FLINT","MI",48503,42.99985529575,-83.7292744618666,"TwoThousandTen",29000,2162,NA,29000,0,22420,4008,4,36,49,26
0,"4914 MIAMI LN","FLINT","MI",48504,43.0587411637686,-83.7242156909575,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,5,49,26
0,"812 W PIERSON RD","FLINT","MI",48505,43.0610010122926,-83.7157781982354,"TwoThousandTen",29000,2162,NA,29000,0,22420,3008,3,3,49,26
0,"4312 PARK FOREST DR","FLINT","MI",48507,42.9837418361232,-83.7122664908326,"TwoThousandTen",29000,2162,NA,29000,0,22420,5003,5,135,49,26
0,"3080 AYRE CT","FLINT","MI",48506,43.051354,-83.637617,"TwoThousandTen",NA,870,NA,31800,0,22420,3000,3,120.06,49,26
0,"3415 FOREST HILL AVE","FLINT","MI",48504,43.0463737721759,-83.7215124494793,"TwoThousandTen",29000,2162,NA,29000,0,22420,5006,5,7,49,26
0,"5314 BALDWIN BLVD","FLINT","MI",48505,43.061903402102,-83.7159677212713,"TwoThousandTen",29000,2162,NA,29000,0,22420,3006,3,3,49,26
0,"4630 WARRINGTON DR","FLINT","MI",48504,43.0565621788425,-83.7255820760714,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,5,49,26
0,"3118 W COURT ST","FLINT","MI",48503,43.0069802730948,-83.7294163595698,"TwoThousandTen",29000,2162,NA,29000,0,22420,4024,4,16,49,26
0,"1714 WOODLIN DR","FLINT","MI",48504,43.073468072309,-83.7246518196323,"TwoThousandTen",29000,2162,NA,29000,0,22420,1000,1,1,49,26
0,"3383 S DYE RD","FLINT","MI",48507,42.9775872825575,-83.781910462939,"TwoThousandTen",NA,870,NA,29020,0,22420,1103,1,109.12,49,26
0,"2310 AURORA AVE","FLINT","MI",48504,43.0402728889764,-83.7479358085232,"TwoThousandTen",NA,870,NA,29020,0,22420,1007,1,108.12,49,26
0,"3501 MASON ST","FLINT","MI",48505,43.0475998016786,-83.7080583796374,"TwoThousandTen",29000,2162,NA,29000,0,22420,1008,1,8,49,26
0,"4716 WARRINGTON DR","FLINT","MI",48504,43.0574191758001,-83.7259545193931,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,5,49,26
0,"3207 IROQUOIS AVE","FLINT","MI",48505,43.0447603835195,-83.7110321710317,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,10,49,26
0,"5286 CEDAR SHORES CT","FLINT","MI",48504,43.035862,-83.74276,"TwoThousandTen",NA,870,NA,29020,0,22420,2015,2,108.12,49,26
0,"3214 BROWNELL BLVD","FLINT","MI",48504,43.0446769645563,-83.7275041993762,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,9,49,26
0,"3606 CIRCLE DR","FLINT","MI",48507,42.9903160301571,-83.6636407408126,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,33,49,26
0,"901 W 2ND ST","FLINT","MI",48503,43.0110538182791,-83.6984658449453,"TwoThousandTen",29000,2162,NA,29000,0,22420,3014,3,28,49,26
0,"901 W 2ND ST","FLINT","MI",48503,43.0110538182791,-83.6984658449453,"TwoThousandTen",29000,2162,NA,29000,0,22420,3014,3,28,49,26
0,"1960 MILLER RD","FLINT","MI",48503,43.0022488927543,-83.7109621184975,"TwoThousandTen",29000,2162,NA,29000,0,22420,1010,1,37,49,26
0,"2488 ZIMMERMAN ST","FLINT","MI",48503,43.0059102057564,-83.7204478096873,"TwoThousandTen",29000,2162,NA,29000,0,22420,2018,2,37,49,26
0,"2101 WINDEMERE AVE","FLINT","MI",48503,43.0198299278719,-83.6627998506977,"TwoThousandTen",29000,2162,NA,29000,0,22420,1014,1,30,49,26
0,"1448 S DYE RD","FLINT","MI",48532,43.0042083868357,-83.7828119471378,"TwoThousandTen",NA,870,NA,29020,0,22420,2002,2,108.13,49,26
0,"607 E 2ND AVE APT 402","FLINT","MI",48502,43.0202193350253,-83.694239166977,"TwoThousandTen",29000,2162,NA,29000,0,22420,2015,2,28,49,26
0,"601 S VERNON AVE","FLINT","MI",48503,43.0206005539346,-83.6610789709424,"TwoThousandTen",29000,2162,NA,29000,0,22420,2021,2,30,49,26
0,"3718 LARCHMONT ST","FLINT","MI",48532,42.9966746217945,-83.7344639726662,"TwoThousandTen",29000,2162,NA,29000,0,22420,3017,3,36,49,26
0,"625 BUCKINGHAM AVE","FLINT","MI",48507,42.9882982941166,-83.6627216672613,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,35,49,26
0,"3709 CLAIRMONT ST","FLINT","MI",48532,42.9973166181092,-83.7343660937362,"TwoThousandTen",29000,2162,NA,29000,0,22420,3017,3,36,49,26
0,"614 AVON ST","FLINT","MI",48503,43.0189511562913,-83.6798959885602,"TwoThousandTen",29000,2162,NA,29000,0,22420,1009,1,29,49,26
0,"2621 E COURT ST","FLINT","MI",48503,43.018500865256,-83.6566034099199,"TwoThousandTen",29000,2162,NA,29000,0,22420,2025,2,30,49,26
0,"3749 IVANHOE AVE","FLINT","MI",48506,43.0317715340076,-83.6390733243504,"TwoThousandTen",29000,2162,NA,29000,0,22420,4022,4,27,49,26
0,"2301 BROOKSIDE DR","FLINT","MI",48503,43.0153813099813,-83.6603523968707,"TwoThousandTen",29000,2162,NA,29000,0,22420,3010,3,30,49,26
0,"3305 SHERWOOD DR","FLINT","MI",48503,43.010282328083,-83.726493610311,"TwoThousandTen",29000,2162,NA,29000,0,22420,5007,5,16,49,26
0,"612 HURON ST","FLINT","MI",48507,42.9845724304378,-83.6833481560612,"TwoThousandTen",29000,2162,NA,29000,0,22420,4007,4,40,49,26
0,"5605 CLOVERLAWN DR","FLINT","MI",48504,43.0643625018799,-83.7296630411034,"TwoThousandTen",29000,2162,NA,29000,0,22420,1004,1,3,49,26
0,"213 W PULASKI AVE","FLINT","MI",48505,43.0601107306236,-83.7063093613802,"TwoThousandTen",29000,2162,NA,29000,0,22420,2001,2,6,49,26
0,"6502 VALORIE LN","FLINT","MI",48504,43.0704739599505,-83.7308826316632,"TwoThousandTen",29000,2162,NA,29000,0,22420,1006,1,1,49,26
0,"1905 LAUREL OAK DR","FLINT","MI",48507,42.9827947868592,-83.7109679404969,"TwoThousandTen",29000,2162,NA,29000,0,22420,5003,5,135,49,26
0,"966 PERRY ST","FLINT","MI",48504,43.0179725760577,-83.7157420570508,"TwoThousandTen",29000,2162,NA,29000,0,22420,2011,2,16,49,26
0,"620 W RIDGEWAY AVE","FLINT","MI",48505,43.0619429035868,-83.7127408306571,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,4,49,26
0,"513 LAFAYETTE ST","FLINT","MI",48503,43.0218750505919,-83.6640026932356,"TwoThousandTen",29000,2162,NA,29000,0,22420,1010,1,30,49,26
0,"807 HUBBARD AVE","FLINT","MI",48503,43.0079387326135,-83.732166405951,"TwoThousandTen",29000,2162,NA,29000,0,22420,4026,4,16,49,26
0,"2722 BRANDON ST","FLINT","MI",48503,42.9991577342269,-83.721623529684,"TwoThousandTen",29000,2162,NA,29000,0,22420,5000,5,36,49,26
0,"5605 BRANCH RD","FLINT","MI",48506,43.0655926366516,-83.6509796555338,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,19,49,26
0,"1549 E ATHERTON RD LOT 70","FLINT","MI",48507,42.9893147554671,-83.649671637362,"TwoThousandTen",29000,2162,NA,29000,0,22420,2005,2,34,49,26
0,"819 KENNELWORTH AVE","FLINT","MI",48503,43.0115682911255,-83.6730025351296,"TwoThousandTen",29000,2162,NA,29000,0,22420,2020,2,29,49,26
0,"4002 BROWNELL BLVD","FLINT","MI",48504,43.0504512484535,-83.727544168232,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,7,49,26
0,"1926 WOODSLEA DR APT 6","FLINT","MI",48507,42.970942,-83.703232,"TwoThousandTen",NA,870,NA,29020,0,22420,4001,4,110.1,49,26
0,"2407 BROOKSIDE DR","FLINT","MI",48503,43.0155402185765,-83.6590794739193,"TwoThousandTen",29000,2162,NA,29000,0,22420,3010,3,30,49,26
0,"3018 MCCLURE AVE","FLINT","MI",48506,43.0470154491046,-83.6520399558912,"TwoThousandTen",29000,2162,NA,29000,0,22420,1015,1,24,49,26
0,"3801 PROVIDENCE ST","FLINT","MI",48503,43.004964828049,-83.6369541742746,"TwoThousandTen",29000,2162,NA,29000,0,22420,1009,1,31,49,26
0,"3742 RISEDORPH AVE","FLINT","MI",48506,43.0384431202187,-83.6394242238837,"TwoThousandTen",29000,2162,NA,29000,0,22420,2006,2,27,49,26
0,"728 KENSINGTON AVE","FLINT","MI",48503,43.0199968735541,-83.6665474345983,"TwoThousandTen",29000,2162,NA,29000,0,22420,1028,1,30,49,26
0,"2640 BERKLEY ST","FLINT","MI",48504,43.024822513121,-83.7235444763359,"TwoThousandTen",29000,2162,NA,29000,0,22420,3004,3,13,49,26
0,"2731 SLOAN ST","FLINT","MI",48504,43.024128662136,-83.7270854941937,"TwoThousandTen",29000,2162,NA,29000,0,22420,2013,2,13,49,26
0,"110 E YORK AVE","FLINT","MI",48505,43.0736774724524,-83.7060203196058,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,2,49,26
0,"2026 MAYBURY AVE","FLINT","MI",48503,43.0052267220674,-83.6651255769144,"TwoThousandTen",29000,2162,NA,29000,0,22420,2008,2,32,49,26
0,"1851 HAMPDEN RD","FLINT","MI",48503,42.9961063329555,-83.722541867716,"TwoThousandTen",29000,2162,NA,29000,0,22420,6028,6,36,49,26
0,"3402 SANTA CLARA CT","FLINT","MI",48504,43.0283191200448,-83.7400377973459,"TwoThousandTen",29000,2162,NA,29000,0,22420,1009,1,13,49,26
0,"2056 WALNUT CREEK DR","FLINT","MI",48532,43.0331827361145,-83.7883109222295,"TwoThousandTen",NA,870,NA,29020,0,22420,1006,1,108.1,49,26
0,"1902 W HOBSON AVE","FLINT","MI",48504,43.066875617541,-83.7280319717439,"TwoThousandTen",29000,2162,NA,29000,0,22420,1001,1,3,49,26
0,"625 W HOLBROOK AVE","FLINT","MI",48505,43.0721967286249,-83.7121134447412,"TwoThousandTen",29000,2162,NA,29000,0,22420,1013,1,2,49,26
0,"825 E 9TH ST","FLINT","MI",48503,43.0127691660774,-83.6763827166097,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,29,49,26
0,"504 FROST ST","FLINT","MI",48504,43.0148498809423,-83.706810502687,"TwoThousandTen",29000,2162,NA,29000,0,22420,3012,3,15,49,26
0,"3514 VAN BUREN AVE","FLINT","MI",48503,43.0092458343623,-83.7318863120125,"TwoThousandTen",29000,2162,NA,29000,0,22420,4018,4,16,49,26
0,"1015 VICTORIA AVE APT 1","FLINT","MI",48507,42.9930470581962,-83.6932848167614,"TwoThousandTen",29000,2162,NA,29000,0,22420,2026,2,135,49,26
0,"1818 PENBROOK LN","FLINT","MI",48507,42.970942,-83.703232,"TwoThousandTen",NA,870,NA,29020,0,22420,4001,4,110.1,49,26
0,"3527 N GENESEE RD","FLINT","MI",48506,43.0614969449756,-83.6164271150524,"TwoThousandTen",NA,870,NA,31800,0,22420,1015,1,120.06,49,26
0,"3505 YALE ST","FLINT","MI",48503,42.9936849290603,-83.731460437967,"TwoThousandTen",29000,2162,NA,29000,0,22420,5014,5,36,49,26
0,"3441 HAWTHORNE DR","FLINT","MI",48503,42.9924163471953,-83.7296863358664,"TwoThousandTen",29000,2162,NA,29000,0,22420,6015,6,36,49,26
0,"978 ESTATE DR","FLINT","MI",48506,43.092512717497,-83.6047025422368,"TwoThousandTen",NA,870,NA,31800,0,22420,1033,1,120.03,49,26
0,"1809 CRESTBROOK LN","FLINT","MI",48507,42.9853551513505,-83.7016748631317,"TwoThousandTen",29000,2162,NA,29000,0,22420,4005,4,135,49,26
0,"6214 BELLTREE LN","FLINT","MI",48504,43.0684832804174,-83.7247509225237,"TwoThousandTen",29000,2162,NA,29000,0,22420,1013,1,1,49,26
0,"909 E PIERSON RD","FLINT","MI",48505,43.0612261209702,-83.6889444597216,"TwoThousandTen",29000,2162,NA,29000,0,22420,2047,2,17,49,26
0,"909 E PIERSON RD","FLINT","MI",48505,43.0612261209702,-83.6889444597216,"TwoThousandTen",29000,2162,NA,29000,0,22420,2047,2,17,49,26
0,"1153 W JULIAH AVE","FLINT","MI",48505,43.077967956752,-83.6998035591746,"TwoThousandTen",6820,2162,NA,55980,0,22420,4022,4,103.04,49,26
0,"149 E FOSS AVE","FLINT","MI",48505,43.0716838503575,-83.7050725325685,"TwoThousandTen",29000,2162,NA,29000,0,22420,2012,2,2,49,26
0,"3447 BARTH ST","FLINT","MI",48504,43.0325022362886,-83.7362310430173,"TwoThousandTen",29000,2162,NA,29000,0,22420,2028,2,12,49,26
0,"5310 KERMIT ST","FLINT","MI",48505,43.06209036851,-83.7223858793579,"TwoThousandTen",29000,2162,NA,29000,0,22420,2010,2,3,49,26
0,"3021 ARIZONA AVE","FLINT","MI",48506,43.046479992702,-83.6519939275556,"TwoThousandTen",29000,2162,NA,29000,0,22420,1015,1,24,49,26
0,"3213 CLEMENT ST","FLINT","MI",48504,43.0325082870538,-83.7336563054337,"TwoThousandTen",29000,2162,NA,29000,0,22420,2024,2,12,49,26
0,"2255 DOUGLAS JOEL DR","FLINT","MI",48505,43.0883710739227,-83.7234146468989,"TwoThousandTen",6820,2162,NA,55980,0,22420,3004,3,103.04,49,26
0,"3056 W CASS AVE","FLINT","MI",48504,43.0806263734256,-83.735675716727,"TwoThousandTen",NA,870,NA,55980,0,22420,3000,3,105.04,49,26
0,"737 E ALMA AVE","FLINT","MI",48505,43.073210376166,-83.6928018940484,"TwoThousandTen",29000,2162,NA,29000,0,22420,1011,1,17,49,26
0,"330 BURROUGHS AVE","FLINT","MI",48507,42.9872707656008,-83.6701243851329,"TwoThousandTen",29000,2162,NA,29000,0,22420,2006,2,35,49,26
0,"1186 E FOSS AVE","FLINT","MI",48505,43.0716950552043,-83.6808125009598,"TwoThousandTen",29000,2162,NA,29000,0,22420,2015,2,17,49,26
0,"901 LOCHHEAD AVE","FLINT","MI",48507,42.9851942052358,-83.6589095273046,"TwoThousandTen",29000,2162,NA,29000,0,22420,3001,3,35,49,26
0,"518 SPENCER ST","FLINT","MI",48505,43.0460779161077,-83.6971999779794,"TwoThousandTen",29000,2162,NA,29000,0,22420,1002,1,11,49,26
0,"2729 NORBERT ST","FLINT","MI",48504,43.0207281470621,-83.7284843066019,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,16,49,26
0,"1018 WHITINGHAM DR","FLINT","MI",48503,43.0165809031081,-83.6356902530041,"TwoThousandTen",29000,2162,NA,29000,0,22420,2033,2,31,49,26
0,"1216 W STEWART AVE","FLINT","MI",48504,43.0540581001935,-83.7204912144707,"TwoThousandTen",29000,2162,NA,29000,0,22420,3016,3,5,49,26
0,"3106 SHAWNEE AVE","FLINT","MI",48507,42.9945322730107,-83.6571527594823,"TwoThousandTen",29000,2162,NA,29000,0,22420,1022,1,33,49,26
0,"4127 CUSTER AVE","FLINT","MI",48507,42.9863717337886,-83.6677737219038,"TwoThousandTen",29000,2162,NA,29000,0,22420,2017,2,35,49,26
0,"652 CLINTON ST","FLINT","MI",48507,42.9852778531949,-83.6843658168234,"TwoThousandTen",29000,2162,NA,29000,0,22420,4006,4,40,49,26
0,"3309 BUICK ST APT 25","FLINT","MI",48505,43.0454967285873,-83.698940997596,"TwoThousandTen",29000,2162,NA,29000,0,22420,1004,1,11,49,26
0,"814 FISK DR","FLINT","MI",48503,43.012315,-83.69206,"TwoThousandTen",29000,2162,NA,29000,0,22420,2091,2,28,49,26
0,"1226 E CARPENTER RD","FLINT","MI",48505,43.0756902481913,-83.6802451757309,"TwoThousandTen",29000,2162,NA,29000,0,22420,2004,2,17,49,26
0,"901 LOCHHEAD AVE","FLINT","MI",48507,42.9851942052358,-83.6589095273046,"TwoThousandTen",29000,2162,NA,29000,0,22420,3001,3,35,49,26
0,"2301 MARYLAND AVE","FLINT","MI",48506,43.0405973025495,-83.6614134485831,"TwoThousandTen",29000,2162,NA,29000,0,22420,2021,2,23,49,26
0,"1920 COLCHESTER RD","FLINT","MI",48503,42.9946283965557,-83.7239292042299,"TwoThousandTen",29000,2162,NA,29000,0,22420,6014,6,36,49,26
0,"732 E BALTIMORE BLVD","FLINT","MI",48505,43.0581847037404,-83.6927452684059,"TwoThousandTen",29000,2162,NA,29000,0,22420,1025,1,20,49,26
0,"1920 COLCHESTER RD","FLINT","MI",48503,42.9946283965557,-83.7239292042299,"TwoThousandTen",29000,2162,NA,29000,0,22420,6014,6,36,49,26
0,"1101 BLANCHARD AVE","FLINT","MI",48503,43.0161166505556,-83.6672929310153,"TwoThousandTen",29000,2162,NA,29000,0,22420,3026,3,30,49,26
0,"2302 BEGOLE ST","FLINT","MI",48504,43.0299508775002,-83.7173760957398,"TwoThousandTen",29000,2162,NA,29000,0,22420,4007,4,12,49,26
0,"3706 RISEDORPH AVE","FLINT","MI",48506,43.03842439343,-83.6403508026985,"TwoThousandTen",29000,2162,NA,29000,0,22420,2006,2,27,49,26
0,"4392 N HILLCREST CIR","FLINT","MI",48506,43.0678236979323,-83.6205143085539,"TwoThousandTen",NA,870,NA,31800,0,22420,1009,1,120.06,49,26
0,"625 WALDMAN AVE","FLINT","MI",48507,42.9894720858817,-83.6838782227216,"TwoThousandTen",29000,2162,NA,29000,0,22420,2028,2,40,49,26
0,"1818 GREENBROOK LN","FLINT","MI",48507,42.9835683248276,-83.7013167786377,"TwoThousandTen",29000,2162,NA,29000,0,22420,5014,5,135,49,26
0,"3318 BUICK ST","FLINT","MI",48505,43.0455677259581,-83.6987587296767,"TwoThousandTen",29000,2162,NA,29000,0,22420,1003,1,11,49,26
0,"1526 LEITH ST","FLINT","MI",48506,43.0428939758928,-83.672305422025,"TwoThousandTen",29000,2162,NA,29000,0,22420,2000,2,22,49,26
0,"1402 LILLIAN DR","FLINT","MI",48505,43.069290139338,-83.7214310018062,"TwoThousandTen",29000,2162,NA,29000,0,22420,2008,2,1,49,26
0,"1513 BLUEBERRY LN","FLINT","MI",48507,42.9854822427108,-83.6994020645386,"TwoThousandTen",29000,2162,NA,29000,0,22420,4008,4,135,49,26
0,"2002 ARLINGTON AVE","FLINT","MI",48506,43.0344416978542,-83.6631625384634,"TwoThousandTen",29000,2162,NA,29000,0,22420,1009,1,23,49,26
0,"1179 E GRAND BLVD","FLINT","MI",48505,43.0884776595149,-83.6890638856077,"TwoThousandTen",6820,2162,NA,31800,0,22420,1006,1,122.02,49,26
0,"G3218 N AVERILL AVE","FLINT","MI",48506,43.051354,-83.637617,"TwoThousandTen",NA,870,NA,31800,0,22420,3000,3,120.06,49,26
0,"930 REMINGTON AVE","FLINT","MI",48507,42.9971277659056,-83.6913685887615,"TwoThousandTen",29000,2162,NA,29000,0,22420,1016,1,40,49,26
0,"5313 LAURENE ST","FLINT","MI",48505,43.0621567879766,-83.721557067083,"TwoThousandTen",29000,2162,NA,29000,0,22420,2007,2,3,49,26
0,"6493 RICHFIELD RD","FLINT","MI",48506,43.05997013005,-83.5806350218934,"TwoThousandTen",NA,870,NA,31800,0,22420,2017,2,120.09,49,26
0,"3005 MCCLURE AVE","FLINT","MI",48506,43.0471932895889,-83.6523014159682,"TwoThousandTen",29000,2162,NA,29000,0,22420,1016,1,24,49,26
0,"523 CHALMERS ST","FLINT","MI",48503,43.0218013508998,-83.6570563492675,"TwoThousandTen",29000,2162,NA,29000,0,22420,2011,2,30,49,26
0,"2425 PLAINFIELD AVE","FLINT","MI",48506,43.0587539669997,-83.6598582840049,"TwoThousandTen",29000,2162,NA,29000,0,22420,2001,2,19,49,26
0,"2418 ARLINGTON AVE","FLINT","MI",48506,43.0378274107984,-83.6631707962026,"TwoThousandTen",29000,2162,NA,29000,0,22420,3011,3,23,49,26
0,"3734 WHITTIER AVE","FLINT","MI",48506,43.0369944930386,-83.6395942915019,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,27,49,26
0,"4906 GREENLAWN DR","FLINT","MI",48504,43.0592113617617,-83.7252045895267,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,5,49,26
0,"3626 ARLENE AVE","FLINT","MI",48532,42.9991470750373,-83.7335151281769,"TwoThousandTen",29000,2162,NA,29000,0,22420,3010,3,36,49,26
0,"2450 REID ST","FLINT","MI",48503,43.0056106842559,-83.7183028196236,"TwoThousandTen",29000,2162,NA,29000,0,22420,2024,2,37,49,26
0,"401 W PASADENA AVE","FLINT","MI",48505,43.0462445092372,-83.709970440273,"TwoThousandTen",29000,2162,NA,29000,0,22420,1001,1,10,49,26
0,"1810 TERRACE DR","FLINT","MI",48507,42.970942,-83.703232,"TwoThousandTen",NA,870,NA,29020,0,22420,4001,4,110.1,49,26
0,"1079 WILLMAN CT","FLINT","MI",48529,42.9699043283063,-83.6887892547742,"TwoThousandTen",12060,2162,NA,12060,0,22420,4019,4,113.01,49,26
0,"50 GREEN VALLEY RD","FLINT","MI",48506,43.097730656728,-83.6080546780159,"TwoThousandTen",NA,870,NA,31800,0,22420,1020,1,120.03,49,26
0,"3820 HUGGINS AVE","FLINT","MI",48506,43.048855270292,-83.6417682848367,"TwoThousandTen",29000,2162,NA,29000,0,22420,3000,3,24,49,26
0,"3432 BENMARK PL","FLINT","MI",48506,43.0565964984275,-83.6396071053679,"TwoThousandTen",NA,870,NA,31800,0,22420,3000,3,120.06,49,26
0,"2958 HELBER ST","FLINT","MI",48504,43.0340053261892,-83.7285305312275,"TwoThousandTen",29000,2162,NA,29000,0,22420,2020,2,12,49,26
0,"3212 LYNNE AVE","FLINT","MI",48506,43.0547392863217,-83.6072782517936,"TwoThousandTen",NA,870,NA,31800,0,22420,2003,2,120.08,49,26
0,"3620 WYOMING AVE","FLINT","MI",48506,43.0456092588747,-83.6414103133965,"TwoThousandTen",29000,2162,NA,29000,0,22420,3006,3,24,49,26
0,"1706 ROSELAWN DR","FLINT","MI",48504,43.0594848615653,-83.7253852140004,"TwoThousandTen",29000,2162,NA,29000,0,22420,2001,2,5,49,26
0,"1021 BLANCHARD AVE","FLINT","MI",48503,43.0169709272963,-83.6673293587014,"TwoThousandTen",29000,2162,NA,29000,0,22420,3015,3,30,49,26
0,"2801 N CENTER RD","FLINT","MI",48506,43.0400421150171,-83.6356780944437,"TwoThousandTen",29000,2162,NA,29000,0,22420,2004,2,27,49,26
0,"1518 W JACKSON AVE","FLINT","MI",48504,43.0415811408829,-83.7233635869636,"TwoThousandTen",29000,2162,NA,29000,0,22420,2008,2,9,49,26
0,"3716 EASTHAMPTON DR","FLINT","MI",48503,43.0165676298012,-83.6367018004596,"TwoThousandTen",29000,2162,NA,29000,0,22420,2033,2,31,49,26
0,"314 E GENESEE ST","FLINT","MI",48505,43.0430662012311,-83.7007987202508,"TwoThousandTen",29000,2162,NA,29000,0,22420,2003,2,11,49,26
0,"423 S FRANKLIN AVE","FLINT","MI",48503,43.0229841416134,-83.6651500135653,"TwoThousandTen",29000,2162,NA,29000,0,22420,1012,1,30,49,26
0,"1909 RASKOB ST","FLINT","MI",48504,43.021110604083,-83.7146274518278,"TwoThousandTen",29000,2162,NA,29000,0,22420,4008,4,13,49,26
0,"4029 KINGS LN","FLINT","MI",48529,42.9793854933628,-83.6889178348258,"TwoThousandTen",12060,2162,NA,12060,0,22420,1004,1,113.01,49,26
0,"3329 BUICK ST APT 84","FLINT","MI",48505,43.0456496578803,-83.6989363511314,"TwoThousandTen",29000,2162,NA,29000,0,22420,1004,1,11,49,26
0,"713 WILBERFORCE LN","FLINT","MI",48503,43.0320168970942,-83.6910611039249,"TwoThousandTen",29000,2162,NA,29000,0,22420,1016,1,136,49,26
0,"417 BURROUGHS AVE","FLINT","MI",48507,42.9874690137355,-83.6678680608332,"TwoThousandTen",29000,2162,NA,29000,0,22420,2008,2,35,49,26
0,"3641 PENBROOK LN APT 4","FLINT","MI",48507,42.9902805837755,-83.7107003633355,"TwoThousandTen",29000,2162,NA,29000,0,22420,2041,2,135,49,26
0,"3590 RUE FORET","FLINT","MI",48532,43.0219920770252,-83.7509288290381,"TwoThousandTen",NA,870,NA,29020,0,22420,1004,1,109.11,49,26
0,"301 BUCKINGHAM AVE","FLINT","MI",48507,42.9882282582943,-83.6701868912645,"TwoThousandTen",29000,2162,NA,29000,0,22420,2002,2,35,49,26
0,"1105 BURLINGTON DR","FLINT","MI",48503,43.0155159548227,-83.6390393332979,"TwoThousandTen",29000,2162,NA,29000,0,22420,2034,2,31,49,26
0,"2701 BROWN ST","FLINT","MI",48503,43.0013727302042,-83.7224138698436,"TwoThousandTen",29000,2162,NA,29000,0,22420,4013,4,36,49,26
0,"4321 SHAWNEE AVE","FLINT","MI",48507,42.9846357062839,-83.6565377145983,"TwoThousandTen",29000,2162,NA,29000,0,22420,3002,3,35,49,26
0,"1931 CARMANBROOK PKWY","FLINT","MI",48507,42.9916260421968,-83.7078598936426,"TwoThousandTen",29000,2162,NA,29000,0,22420,2016,2,135,49,26
0,"2833 COMANCHE AVE","FLINT","MI",48507,42.970942,-83.703232,"TwoThousandTen",NA,870,NA,29020,0,22420,4001,4,110.1,49,26
0,"3917 KINGS LN","FLINT","MI",48529,42.9797499044863,-83.6887561006581,"TwoThousandTen",12060,2162,NA,12060,0,22420,1003,1,113.01,49,26
0,"221 W BELVIDERE AVE","FLINT","MI",48503,42.9949432849228,-83.678393919694,"TwoThousandTen",29000,2162,NA,29000,0,22420,2020,2,38,49,26
0,"5008 KINGS LN","FLINT","MI",48529,42.978002338537,-83.6881027622686,"TwoThousandTen",12060,2162,NA,12060,0,22420,1004,1,113.01,49,26
0,"2814 YALE ST","FLINT","MI",48503,42.9976608539632,-83.723028475214,"TwoThousandTen",29000,2162,NA,29000,0,22420,5003,5,36,49,26
0,"2802 S DORT HWY","FLINT","MI",48507,42.997225503204,-83.6537818142333,"TwoThousandTen",29000,2162,NA,29000,0,22420,1015,1,33,49,26
0,"2929 DAVISON RD","FLINT","MI",48506,43.0330188083958,-83.6521664504253,"TwoThousandTen",29000,2162,NA,29000,0,22420,1025,1,27,49,26
0,"3441 BRIMFIELD DR","FLINT","MI",48503,43.0174066152312,-83.6403613522521,"TwoThousandTen",29000,2162,NA,29000,0,22420,2019,2,31,49,26
0,"911 BEARD ST","FLINT","MI",48503,43.0180589136638,-83.6697086725475,"TwoThousandTen",29000,2162,NA,29000,0,22420,3017,3,30,49,26
0,"2914 EPSILON TRL","FLINT","MI",48506,43.0593015323663,-83.6532841317802,"TwoThousandTen",29000,2162,NA,29000,0,22420,3021,3,19,49,26
0,"2421 CALUMET ST","FLINT","MI",48503,43.016321130749,-83.6588332821942,"TwoThousandTen",29000,2162,NA,29000,0,22420,3011,3,30,49,26
